created_time,id,like_count,message,class
2016-03-14T02:19:03+0000,509590282563159_431983833674533,3,"Tolong di tengelamkan di bali saja pak.. biar bisa jadi area "" wreck dive "" tapi jangan lupa kosongkan bahan bakarnya terlebih dahulu biar tidak ada pencemaran... äÖ_",1
2016-03-14T01:40:00+0000,509590282563159_509594489229405,3,Aamiin pak kapal nyh jangan di tengelam kan pak klw bisa di hancurin saja di darat klw di temgelam kn takut nyh bahaya buat hewan laut,1
2016-03-14T01:41:30+0000,509590282563159_509595012562686,3,"halah..cm kapal rongsok,pling onderdilnya jg udah di ambil...bgitulah kira2 penghina pemerintah klu koment...lanjut terus ibu susi,jangan pedulikan mereka yg hanya bisa mengkritik",1
2016-03-14T01:47:59+0000,509590282563159_509598805895640,3,Mantap ....Bp jokowi...hapus segala pencurian dan korupsi...biar masyarakat lebih sejahtera....amin,1
2016-03-14T01:41:40+0000,509590282563159_509595075896013,3,"Pak presiden salam hormat bwt bp presiden,,kab.kepulauan Aru ikan makin melimpah nelayan kecil mulai bergeliat..tp tlg juga pak kita d kabupaten kepulauan Aru PLN nya parah sekali..lampu mati terus mmg msh pake PLTD tp tlg jua jgn mati terus2an lampu ini..saya sampe malu hati pak tiap nulis status cuma masalah lampu,,sudah dari tahun ke tahun bgni trus..d Kabupaten kepulauan Aru yg ada listrik cm d ibukota kabupaten itupun PLN nya sangat amat parah sekali,,sementara d desa2 belum teraliri listrik,ada 100 desa lbh pak..tlg d perhatikan pak,,,trimakasih pak presiden",2
2016-03-14T01:47:11+0000,509590282563159_509598362562351,3,"Tangan besi seperti ini yg di nanti rakyatBukan yg berotak besi, ngotot sana sini, menghujat tanpa bukti",1
2016-03-14T02:15:23+0000,509590282563159_431983203674596,2,Yang usul lebih baik kapal dijual lalu uangnya bagikan pd orang miskin atau membantu rakyat.. gini loh baru lelang aja apalagi jual udah banyak tikus2 bermain dari permainan lelang dan coba ambil kesempatan korupsi... raskin aja di korupsi apalagi kapal.. sing bener tenggelamkan aeee... #jokowimypresident,1
2016-03-14T03:11:32+0000,509590282563159_431993167006933,2,"Pak Jokowi ini mmg luar biasa. Nyatanya President ini mampu berperang, mampu berdiri tegap melawan para penchuri ikan. In Pak Jokowi we trust.",1
2016-03-14T01:43:42+0000,509590282563159_509595799229274,2,Setuju Pak semoga ikan di Indonesia makin murah jadi kami orang desa juga bisa makan ikan segar Pak bukan  teri atau ikan gerih saja Pak,1
2016-03-14T01:59:28+0000,509590282563159_509603135895207,2,"terus bikin UU hukum mati bagi koruptor kapan? koruptor mati semua rakyat indonesia senang, bukan hanya nelayan saja ;)",1
2016-03-14T01:46:50+0000,509590282563159_509598092562378,2,"Mantap presidenku ini bah...""klu bs usul 3 priode iya pak untuk mimpin negara ini...spy kuat",1
2016-03-14T02:02:26+0000,509590282563159_509604435895077,2,"Saya bangga, sangat bangga mempunyai seorang Presiden yg kelihatan lemah tak berdaya. Padahal sejatinya sangat tegas dan tidak kenal kompromi terhadap segala bentuk kejahatan termasuk narkoba dan pencurian ikan.  Tenggelamkan kapal MV Viking KAPAL PENCURI IKAN YG DIBURU BANYAK NEGARA. Lalu sebarkan gambarnya di media sosial. Bravo, pak Jokowi.. Saya supporter setia bapak sejak Gubernur DKI _ôÖ__ôÖ_",1
2016-03-14T04:25:01+0000,509590282563159_1771175069785013,4,"Nyali dan keberanian Presiden beserta rakyatnya memang pantas diacungi jempol, tapi sayang tidak dibarengi dengan alutsista yg garang dan yg bisa bikin negara tetangga dan pencuri ikan ciut utk bikin ulah.Tingkatkan alutsista!..Laksanaken!!",1
2016-03-14T02:06:23+0000,509590282563159_509605382561649,2,"Mantap abis, Indonesia makin terpandang di mata dunia. Kejahatan yg selama ini ditoleransi akhirnya ditindak tegas",1
2016-03-14T01:43:56+0000,509590282563159_509596742562513,2,Yg dulu pernah komen katanya yg di ledakin perahu sampan kecil tuh lht pake mata jgn lht pakai pantat yg kapal segitu gede ntar di katain perahu sampan kecil....,1
2016-03-14T04:21:01+0000,509590282563159_432004157005834,2,"Kiprah Sang Iron Lady-nya Indonesia Di Kancah InternasionalDi Inggris konon pernah memiliki seorang Perdana Menteri Margaret Teacher yang lebih populer di juluki Wanita Besi. Di era kepemimpinan Presiden Jokowi pun Indonesia juga telah melahirkan sosok Iron Lady (Menlu Retno Marsudi).Saat para pemimpin negara-negara lain ketakutan dengan Israel yang selalu di backing oleh Amerika, tapi disisi lain buntut dari ketegasan sikap Presiden Jokowi yang memberikan dukungan penuh untuk kemerdekaan negara Palestina serta mengajak dan menyerukan himbauan kepada semua anggota negara OKI untuk memboikot hasil produk Israel hingga pada akhirnya berbuntut http://m.cnnindonesia.com/internasional/20160313230124-120-117066/israel-larang-menlu-retno-marsudi-masuk-palestina/Pemerintah Israel melarang Menteri Luar Negeri Retno Marsudi dan delegasi pemerintah Indonesia memasuki Ramallah di Palestina. Israel tidak memberi izin over-flight bagi helikopter Angkatan Udara Yordania yang akan mengangkut Menlu Retno.Sejatinya hari ini Menlu akan bertemu dengan Perdana Menteri Mahmoud Abbas dan Menteri Luar Negeri Palestina Dr. Riyadh al-Maliki. Menlu Retno juga akan membuka konsulat kehormatan di Palestina.Dalam keterangan resminya, Kementerian Luar Negeri menyatakan akibat pelarangan itu, upacara pembukaan konsulat kehormatan itu dilakukan di Amman, Yordania. PM Abbas pun sampai terbang ke Yordania untuk bertemu dengan Menlu Retno.Di Amman, tepatnya di Kedutaan Besar RI, Menlu Retno melantik Maha Abu-Shusheh sebagai Konsul Kehormatan pertama Indonesia di Palestina. Maha Abu-Shusheh akan berkedudukan di Ramallah.Pelantikan itu dihadiri oleh Menlu Palestina Riyadh al-Maliki, dan duta-duta besar negara ASEAN dan OKI. Hadir pula Ketua Komisi I DPR Mahfudz Siddiq, Dubes RI untuk Yordania, Teguh Wardoyo, dan pejabat Palestina dan Yordania.Menlu Retno mengatakan pelantikan dan pembukaan kantor Konsul Kehormatan di Ramallah merupakan bukti nyata dukungan Indonesia terhadap Palestina. äóìDukungan Indonesia kepada perjuangan rakyat Palestina tidak pernah padam dan pada hari ini kita maju satu langkah lagi dengan pelantikan Konsul Kehormatan RI di Ramallah,äó ujarnya.Secara politis, Indonesia telah mendukung eksistensi negara Palestina pada berbagai forum regional maupun internasional. Indonesia juga memberikan dukungan dana jutaan dollar untuk pembangunan dan pengembangan kapasitas Palestina dalam mempersiapkan kemerdekaannya.Dikutip dari Haaretz, pelarangan itu diduga lantaran Menteri Retno tak mau berkunjung ke Yerusalem untuk bertemu dengan pejabat Israel. Indonesia dan Israel memang tak punya hubungan diplomatik hingga kini.Rencana kunjungan Menlu Retno ke Ramallah sudah disebut-sebut saat Konferensi OKI di Jakarta pekan lalu. PM Mahmoud Abbas pun hadir di acara itu dan sempat bertemu dengan Presiden Joko Widodo. Pada pertemuan itu Presiden sempat menyatakan pemboikotan produk buatan Israel. Lily Hutapea Bella Bachtiar Lenna Karina Dewi Fani Aisyafa Olga Debora Hasan Zaumi Grandis Bonnie Ardhy Wiwaha Basuki Kho",-1
2016-03-14T01:35:00+0000,509590282563159_509592665896254,2,"Kapal Tidak salahPak Presiden,yg salah itu Awak Kapalnya / Nahkodanya yg Digantung/Ditembak Mati,supaya Ada Efek jerah. Berapapun Kapal yg Ditenggelamkan Pencuri Ikan Tetap saja Tambah banyak. Minimal Hukuman Seumur Hidup.",1
2016-03-14T01:33:34+0000,509590282563159_509592112562976,2,"Dari Maluku, Maluku Utara. Tenggelamkan saja pak. Sebanyak-banyaknya. Sampai tidak ada yg berani lagi mencuri di perairan Indonesia.",1
2016-03-14T01:55:49+0000,509590282563159_509601832562004,2,dulu2 kok ndak ada ya?anteng2 aja..gebrakan awal dari bu susi memang TOP pisan!,1
2016-03-14T01:59:00+0000,509590282563159_509603012561886,2,Lanjut pak kita akan ttp trs mndkng slgi itu mmng yg terbaik buat bangsa kita ini,1
2016-03-14T04:17:52+0000,509590282563159_1771173449785175,2,Rakyat mendukung pak presiden.. semoga bapak dalam menakhodai bangsa ini selalu dilindungi oleh Tuhan,1
2016-03-14T03:22:06+0000,509590282563159_1131199210264422,2,"Presiden yg paling tegas yg saya banggakan,semoga senatiasa sehat selalu Pak!.",1
2016-03-14T01:34:51+0000,509590282563159_509592585896262,2,kapal2 perompak patut di tenggelamkan tapi yang saya heran kok nyiroro kidul gak ganggu mereka ya padahalkan di pantai selatan hehe....         sukses selalu pa jokowi,1
2016-03-14T04:24:49+0000,509590282563159_432004567005793,2,Bravo Indonesia..kami dukung segala kebijakan yang mensejahterakan rakyat dan pro rakyat..walaupun prosenya kurang enak..GBU Presiden Joko Widodo,1
2016-03-14T04:07:33+0000,509590282563159_432002570339326,2,Aku heran sebetulnya presiden ini dari rakyat jelata tapi keberanian dan tegasnya serupa TNI .malah presiden yg dari TNI tak seberani dan tegas mcm .salut buat bpk presiden blh 2 piriode lah .,1
2016-03-14T04:31:41+0000,509590282563159_1131236723594004,2,"Intinya adalah perubahan indonesia ini bukan hanya tanggung jawab presiden, ini tanggung jawab seluruh rakyat, presiden itu hanya sarana, ""JANGAN TANYA APA YANG SUDAH PRESIDEN LAKUKAN UNTUK NEGARA TAPI TANYALAH APA YANG SUDAH KAMU LAKUKAN UNTUK NEGARA"" Saya punya teman orang luar"" dia bilang kebanyakan kita orang Indonesia sukanya memprotes, berbuat tak ada.Kalo harapan ku semoga pak Jokowi masuk hingga 2 periode.Amin",1
2016-03-14T02:41:42+0000,509590282563159_431988173674099,2,Kami yakin p.presiden jokowi ini bsan memajukan kehidupan bangsa dan menjaga kedaulatan negara.lanjutkan terus p.jokowi rakyat mendukungmu,1
2016-03-14T02:23:27+0000,509590282563159_1771131333122720,2,Laut adalh aset negara yg hrs di jaga dri pencuri ikan.. Patroli maritim hrs di gerak kn di setiap titik perbatasan negara dg negara lain.,1
2016-03-14T02:32:34+0000,509590282563159_431986560340927,2,"Ga sia2 kemaren nyoblos sampe 3x dari gubernur sampe president.Nah kalo udah begini baru enak buat LAGU.",1
2016-03-14T10:56:02+0000,509590282563159_1710445532530478,2,ø_™ƒ™_™Ê mudh2an presiden ri yg ke 7 ini selalu dalam lindunagan ™‹™‹™ï™ˆ™ swt ø_™ƒ™_™Ê,1
2016-03-14T03:25:20+0000,509590282563159_1771152229787297,2,"Teruskan pak jokowi. Maling""ikan hancurkan biar tahu bahwa indonesia ada pemimpin nya",1
2016-03-14T01:47:45+0000,509590282563159_509598755895645,2,Maju terus pak boss benahi bangsa ini menjadi lebih besar dan disegani dunia...,1
2016-03-14T01:42:16+0000,509590282563159_509595315895989,2,IS THE BEST persidenKu. Walaupun tak banyak orang menyukai tapi bapak Jokowi semangat Dengan sedikit demi sedikit Bekerja dengan baik... SUKSES kedepan buat Tanah Air ku..,1
2016-03-14T02:43:05+0000,509590282563159_1131168860267457,2,Enaknya Coba dites pake rudal c705..anti kapal.. lngsung tnggelam nggak ya??....klo rudal yakont..udah pasti tngglam soalny...,1
2016-03-14T02:38:12+0000,509590282563159_1771138149788705,2,"Pak jokwi saya senang punya peminpin sprti anda tegas kalem dan siap tempur tapi pak jokwi nasib persepak bola,an indonesia giman",1
2016-03-14T02:14:24+0000,509590282563159_1771127966456390,2,"Maju trs bpk presidenku, jgn sampai ada satupun yg lolos, jaga kedaulatan negara kita, terutama sektoral kelautan,krn selama ini perairan kita selalu dio obok obok negara lain,pertahankan predikat negara maritim kita, selamat pak presiden Jokowidodo.",1
2016-03-14T01:37:17+0000,509590282563159_509593489229505,2,"Inilah presiden idolaku....yg berani dan tegas ,,,,demi kedaulatan NKRI,,,,Salam dari kami,,,,cah Sukoharjo ,Jateng,,,,",1
2016-03-14T02:10:24+0000,509590282563159_509606289228225,1,"Alhamdulillah semoga dgn bpk menjadi president RI .negara Lain yg akn melakukan kejahatan akn berpikir ulangDan Tidak akn mengulangi kesalahan yg sama.Aamiin",1
2016-03-14T03:01:08+0000,509590282563159_1771144933121360,1,Mantap.. salud buat pak presiden dan ibu susi.. tambah terus kapal perang kita dan tambah pula armada RI kita di sorong.. aceh..sulawesi,1
2016-03-14T05:17:29+0000,509590282563159_920486164715512,1,"Kepada yang terhormat admin ini,tolong sampaikan kepada Bapak atau lbu Jokowi,karena saya tidak mampu finansial untuk mengobati sakitnya putri saya (24th),setelah bermacam macam cara saya mohon bantuan pada pemerintah kota Balik Papan,Kaltim tidak direspon,atas nama kemanusiaan saya mohon kepada lbu atau Bapak Presiden bagaimana caranya supaya putri saya hidup wajar.Sekarang kondisi putri saya tidak manusiawi,wajahnya luka berat,seluruh tubuhnya luka luka karena dianiaya sendiri,putri saya dengan sadar tangan dan kakinya minta diikat,penyakit yg diderita putri saya telah merampas indera penglihatannya,sudah 1.5 tahun ini putri saya jadi buta,penyakit ini telah merampok masa depan putri saya,saya mohon pada negara putri saya dijadikan eksperimen didunia medis,dijadikan kelinci percobaan,dengan penelitian supaya ditemukan obatnya,kalau ada orang lain yg sakit seperti putri saya supaya bisa cepat diobati.",2
2016-03-14T03:13:21+0000,509590282563159_1131196073598069,1,"Lanjutkan pak,,,Semoga bpk dan seluruh stafnya yg bertugas,selalu diberi kesehatan dan kekuatan untuk menjaga NKRI.",1
2016-03-14T03:07:22+0000,509590282563159_1131182380266105,1,Muuaantaaapppp dengan presidenn q yg 1 nin...dl di blng plonga plongo..dan mremehknn fisik sosok jokowi..tp semua orng menilai salah kaprahhh...hnya preside pk jokowi yg tegass....karn ada penncurian ikan di laut ngrinkita.dan hanya pk jokowi yg tegass brani mnenggelm kan kapal2 ilegal....bt pk jokowi maju trusss pkk pntanng mundurr?  Semoga sllu dlm lindungan ALLAH SWT  .amiiiinnn yrb..,1
2016-03-14T01:39:04+0000,509590282563159_509594035896117,1,Babat semua illegal fishing sampai hancur dibawah laut dan babat juga yg suka membela pencuri asing yg mencuri ikan di wilayah NKRI,1
2016-03-14T01:37:28+0000,509590282563159_509593572562830,1,"Indonesia bukan hanya berhasil menangkapnya, tetapi dalam waktu satu bulan bisa tenggelamkannya! #BravoIndonesia _ôï",1
2016-03-14T03:03:11+0000,509590282563159_1131179496933060,1,Hidup presidenku dan mentri keren ibu Susy. Jgn biarkan siapapun merampok bakul nasi nelayan kita. Dan kekayaan laut utk kesejahteraan rakyat kita. Doa kami utk anda berdua. God bless!,1
2016-03-14T03:30:49+0000,509590282563159_1771154369787083,1,Maju terus Pak...hantam semua begundal yg bertingkah dinegeri ini :),1
2016-03-14T01:40:00+0000,509590282563159_509594479229406,1,Sikat habis Pak perampok ikan di wilayah NKRI walau ada yg nyinyir dan malah jadi pembela kapal2 perampok ikan itu.,1
2016-03-14T04:28:43+0000,509590282563159_432005103672406,1,Maju terus bpk presiden banyak rakyat dibelakangmu dari pada yg tidak....pelan tapi pasti indonesia akan menjadi negara yang maju n semoga diberkahi sama Tuhan yang maha esa,1
2016-03-14T02:41:16+0000,509590282563159_1771139053121948,1,"Tunjukan pak pada orang yg nilang kurang tegas dan tidak berani mengambil tindakan,sekarang tunjukan pada mereka",1
2016-03-14T02:27:12+0000,509590282563159_431985363674380,1,"Di Bom saja pak..Jangan di tembak..Kl di tembak kasihan orang dlm kapal.Mati kesakitan.Kl di bom kan langsung hancur..semua.._ôÍ£",1
2016-03-14T02:06:48+0000,509590282563159_509605482561639,1,"Musnahkan semua maling Yg ada di gedung maupun di luaran sana..Semangat Juang Presidenku",1
2016-03-14T02:06:00+0000,509590282563159_509605299228324,1,"Wow... Bangga sama bapk Jokowi.... Kurus begt tp gagah dan berani.... Tak seprti sebelumnya.... Gemuk2 badan kekar tp gak ada keberanian......",1
2016-03-14T03:57:21+0000,509590282563159_1144197488938081,1,Meski ga nyambung sma status...saya sbg orangtua yg anaknya msh sekolah di sma... yg katanya menurut uu pendidikan gratis...sampai dgn hari ini masih diminta bayaran spp 125rb perbulan plus lain lain..anak saya sekolah di smk negri kawali kab. Ciamis...bahkan saya tamya sekolah lain juga sama msh diminta biaya...tolong bapak presiden ambil tindakan....trima ksh...salam 2 periode..,2
2016-03-14T01:59:53+0000,509590282563159_509603245895196,1,"Tenggelamin nya cukup di bocorin di beberapa titik aja pak .. suoaya beneran bisa jadi terumbu buat rumah2 ikan ..jangan di bom sampe ancur .. yg dalam beberapa bulan pun akan lenyap menyebar jadi sampah di lautan",1
2016-03-14T03:15:08+0000,509590282563159_431994337006816,1,Mantep.tegakkan hukum dan lindungi kedaulatan negara dr pencuri2 ikan .habisi mrk tengelamkan kapal2 para pencuri ikan rakyat akan mendukungmu,1
2016-03-14T02:18:12+0000,509590282563159_1771129143122939,1,"Satu kata buat Bapak jokowi,, hebat,,, dan buat bu susi juga,,,,,,jood job my president",1
2016-03-14T02:03:24+0000,509590282563159_509604685895052,1,"Mantap Pak presiden Jokowi ,Pasti selalu sukses dalam segalah hal,terimakasih  pak ,atas segalah perjuanganmu demi keamanan dan kemakmuran rakyat  Indonesia,GBU",1
2016-03-14T01:56:16+0000,509590282563159_509602025895318,1,"Klo msh ada yg nyinyir dgn ketegasan pak presiden kita yg tercinta, dah sini tak tenggelamin sekalian di septik tank rmh sy, mau gak ?#negativethinkingnoway",0
2016-03-14T02:28:31+0000,509590282563159_431986037007646,1,"ketegasan seorang pemimpin jadi bukti untuk bangsa bisa sejajar dengan bangsa lain dalam soal ekonomi sikat pa pencuri ikan pencuri uang rakyat dan narkoba..salut buat pa jokowi",1
2016-03-14T10:32:00+0000,509590282563159_920598428037619,1,"Kalau boleh pak sa' orang2nya juga di tenggelamkan biar kapok sekalian Merdekaaa",1
2016-03-14T08:35:04+0000,509590282563159_920560758041386,1,Coba klo yg ditenglamkan ditengah laut itu koruptor pasti pdt menjerit merintih,1
